Date;Tcapt;TcaptF;TbalS;TbalA;TalT;TpoeleB;TretC;TdepC;Text;Tcap2;TZ1;TZ2;TZ3;TZ4;T15;T16;Deb1;Deb2;Deb3;Deb4;Deb5;HC/HP;APP;SOL;BTC;C7;C1;C2;C3;V3VAB;V3VAS;S10;S11;V3VSS;V3VSB;chdr1;chdr2;Tcons1;Tcons2;Tcons3;Tcons4;TconsECS;POSV3VSOL;POSV3VAPP;POSV3VOPT;DemZ1;DemZ2;DemZ3;DemZ4;DemECS;MD;dtcapt3mn;TconPisc_dep;Tcaptcalc;anticc_chd;var_cir;demPisc_D;def_T;def;tfmoy;index1;index2;index3;index4;index5;index6;index1S;index2S;index3S;index4S;index5S;index6S;TZF_1;TZF_2;TZF_3;TZF_4;TZF_5;TZF_6;TZF_7;TZF_8;TZF_9;TZF_10;TZF_11;TZF_12;TZF_13;Electrova 1;Electrova 2;Electrova 3;Electrova 4;Electrova 5;Electrova 6;Electrova 7;Electrova 8;Electrova 9;Electrova 10;Electrova 11;Electrova 12;Electrova 13
08/12/23 05:29;6.6;16.1;20.6;39.9;23.9;null;25.4;45.3;9.5;16.2;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.1;4096.0;30.0;6.6;7324.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:30;6.6;16.1;20.6;39.9;23.9;null;25.4;45.5;9.5;16.2;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.1;4096.0;30.0;6.6;7325.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:30;6.6;16.1;20.6;39.9;23.9;null;25.3;45.3;9.5;16.2;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.1;4096.0;30.0;6.6;7326.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:31;6.7;16.1;20.6;40.0;23.9;null;25.6;45.3;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7327.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:31;6.7;16.1;20.6;40.0;23.9;null;25.7;45.3;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7328.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:32;6.7;16.1;20.6;40.0;23.9;null;25.7;45.2;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7329.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:32;6.7;16.1;20.6;40.0;23.9;null;25.7;45.5;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7330.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:33;6.7;16.1;20.6;40.0;23.9;null;25.9;45.5;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7331.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:33;6.7;16.1;20.6;40.0;23.9;null;26.0;45.6;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7332.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:34;6.7;16.1;20.6;40.0;23.9;null;26.1;45.7;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7333.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:34;6.7;16.1;20.6;40.0;23.9;null;26.1;45.9;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7334.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:35;6.7;16.1;20.6;40.0;23.9;null;26.3;45.9;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7335.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:35;6.7;16.1;20.6;40.0;23.9;null;26.3;45.9;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7336.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:36;6.7;16.1;20.6;40.0;23.9;null;26.5;45.8;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7337.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:36;6.7;16.1;20.6;40.0;23.9;null;26.2;45.8;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7338.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:37;6.7;16.1;20.6;40.0;23.9;null;25.9;45.8;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7339.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:37;6.7;16.1;20.6;40.0;23.9;null;26.0;45.8;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7340.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:38;6.7;16.1;20.6;40.0;23.9;null;26.0;45.8;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7341.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:38;6.7;16.1;20.6;40.0;23.9;null;25.9;45.8;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7342.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:39;6.7;16.1;20.6;40.0;23.9;null;25.8;45.7;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7343.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:39;6.7;16.1;20.6;40.0;23.9;null;25.7;45.5;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7344.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:40;6.7;16.1;20.6;40.0;23.9;null;25.6;46.2;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.7;7345.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:40;6.8;16.1;20.6;40.0;23.9;null;25.6;46.3;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7346.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:41;6.8;16.1;20.6;40.0;23.9;null;25.9;46.2;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7347.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:41;6.8;16.1;20.6;40.0;23.9;null;25.8;46.0;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7348.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:42;6.8;16.1;20.6;40.0;23.9;null;25.8;46.2;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7349.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:42;6.8;16.1;20.6;40.0;23.9;null;25.9;46.3;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7350.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:43;6.8;16.1;20.6;40.0;23.9;null;25.9;46.4;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7351.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:43;6.8;16.1;20.6;40.0;23.9;null;25.7;46.4;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7352.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:44;6.8;16.1;20.6;40.0;23.9;null;26.0;46.4;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7353.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:44;6.8;16.1;20.6;40.0;23.9;null;26.0;46.4;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7354.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:45;6.8;16.1;20.6;40.0;23.9;null;26.0;46.5;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7355.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:45;6.8;16.1;20.6;40.0;23.9;null;25.9;46.4;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7356.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:46;6.8;16.1;20.6;40.0;23.9;null;25.9;46.3;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7357.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:46;6.8;16.1;20.6;40.0;23.9;null;25.9;46.2;9.5;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7358.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:47;6.8;16.1;20.6;40.0;23.9;null;26.2;46.0;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7359.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:47;6.8;16.1;20.6;40.0;23.9;null;26.2;45.8;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7360.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:48;6.8;16.1;20.6;40.0;23.9;null;26.2;45.6;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7361.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:48;6.8;16.1;20.6;40.0;23.9;null;26.0;45.5;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7362.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:49;6.8;16.1;20.6;40.0;23.9;null;25.8;45.4;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7363.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:49;6.8;16.1;20.6;40.0;23.9;null;25.8;45.4;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7364.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:50;6.8;16.1;20.6;40.0;23.9;null;25.7;45.3;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7365.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:50;6.8;16.1;20.6;40.0;23.9;null;25.5;45.3;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7366.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:51;6.8;16.1;20.6;40.0;23.9;null;25.4;45.2;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7367.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
08/12/23 05:51;6.8;16.1;20.6;40.0;23.9;null;25.5;45.2;9.6;16.3;10.3;null;null;null;null;15.6;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;34.0;0;0;50;0;0;0;1;0;-40.0;4096.0;30.0;6.8;7368.0;0.0;58;0;0;0;0.0;0.0;-0.0;-0.0;0.0;32.9;0.0;0.0;0.0;0.0;0.0;0.0;19.7;13.4;null;null;null;null;null;null;null;null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;
